blogger_id,age,is_teen,gender,job,n_posts,avg_word_len,first_person_rate,school_token_rate,birthday_token_rate,exclaim_rate,slang_emoji_rate,keyword_teen_flag,pct_active_school_hours,pct_active_evening,pct_active_late_night,weekend_weekday_session_ratio,sessions_per_day,avg_session_minutes,friend_count,account_age_days,share_short_video_views,share_news_views,night_notification_open_rate,label_teen
B1620344,23,False,male,Student,3,4.064818952291582,0.1162864739264489,0.0,0.0,0.0018390804597701149,0.0,0,0.4473,0.5254,0.0093,1.071,2.25,10.8,346,3090,0.172,0.1538,0.137,0
B1626309,14,True,male,Student,3,4.484558651225318,0.0,0.01261906817462373,0.0,0.0019588944870546875,0.0,1,0.1672,0.4325,0.01,1.947,9.49,27.0,746,695,0.5537,0.0391,0.4555,1
B1634005,23,False,female,indUnk,3,4.274259622189558,0.08434348933287361,0.0,0.0,0.003916083916083916,0.0,0,0.3484,0.4204,0.1778,0.572,5.2,25.1,107,482,0.3189,0.3129,0.1229,0
B1645163,17,True,male,indUnk,3,4.292692559933939,0.05279749245266487,0.0038314176245210726,0.0019157088122605363,0.001309568954620149,0.007613714510266235,1,0.1252,0.4053,0.0978,1.505,6.07,19.9,260,1066,0.2127,0.1829,0.2799,1
B1645698,26,False,male,Student,3,4.003893629509233,0.07644318027901936,0.0,0.0,0.01045650594108931,0.007946182671903923,0,0.4217,0.325,0.0955,0.911,5.93,24.5,87,2398,0.2835,0.0271,0.2192,0
B1648321,14,True,male,Technology,3,4.111296296296296,0.05962962962962962,0.0,0.0,0.010099355824871712,0.02722222222222222,0,0.2702,0.5867,0.1234,1.271,8.59,24.6,68,458,0.5863,0.1921,0.2906,1
B1650898,38,False,male,Communications-Media,3,4.56250864616739,0.030891970068540525,0.0,0.0,0.00037037037037037035,0.0,0,0.2439,0.3105,0.1625,0.601,1.98,2.0,85,3431,0.1634,0.2339,0.2095,0
B1653895,13,True,female,Student,3,4.177063027940221,0.06726445743989604,0.024691358024691357,0.0,0.0038891150002261115,0.0,1,0.4086,0.2302,0.0919,1.363,5.39,5.8,156,2034,0.1682,0.4495,0.2422,1
B1667720,33,False,male,Technology,3,4.907435897435898,0.017094017094017092,0.0,0.0,0.0005376344086021505,0.0,0,0.3525,0.2609,0.1928,0.881,3.37,7.4,576,4291,0.064,0.3676,0.3128,0
B1668490,26,False,female,Chemicals,3,4.125663495193879,0.10750334070930645,0.0,0.0,0.02695624742572395,0.0,0,0.2397,0.2249,0.01,1.13,2.47,18.6,325,3658,0.396,0.4029,0.0795,0
B1672765,15,True,female,Student,3,4.272299880525687,0.05743130227001195,0.004629629629629629,0.0023148148148148147,0.007747419550698239,0.0,1,0.0262,0.4803,0.1054,0.973,5.47,34.7,502,1302,0.4992,0.1957,0.1407,1
B1674780,27,False,female,Education,3,4.048751897387647,0.07510533639851735,0.0,0.0,0.0011111111111111111,0.0,0,0.2026,0.3972,0.091,0.3,6.98,2.0,301,1912,0.4635,0.2419,0.018,0
B1677188,27,False,female,indUnk,3,3.96232332217845,0.10794538343146808,0.001937984496124031,0.001851851851851852,0.0,0.001851851851851852,1,0.2794,0.233,0.0682,0.745,6.33,22.9,241,1034,0.2635,0.1764,0.2664,0
B1677923,15,True,female,Student,1,3.9464285714285716,0.05952380952380952,0.0,0.0,0.0,0.0,0,0.0774,0.4038,0.047,1.383,3.85,2.2,452,222,0.2315,0.0723,0.1709,1
B1683973,27,False,female,indUnk,3,4.052344488091094,0.0916586279482207,0.0,0.0,0.0044444444444444444,0.0,0,0.116,0.2186,0.103,0.743,6.42,7.4,169,2949,0.238,0.2997,0.0924,0
B1684227,45,False,male,indUnk,3,4.351402881084644,0.053090575275397796,0.0043859649122807015,0.0,0.006624850657108721,0.0,1,0.1281,0.4181,0.1685,1.629,6.23,20.9,363,58,0.7915,0.0194,0.3724,0
B1694057,25,False,female,Arts,3,4.85024154589372,0.018518518518518517,0.018518518518518517,0.0,0.013927655762518148,0.0,1,0.3761,0.2602,0.1191,0.974,3.03,14.7,388,2347,0.2126,0.1832,0.0276,0
B1697193,23,False,male,Telecommunications,3,4.3555236868889144,0.0,0.0,0.0,0.0014814814814814814,0.002178649237472767,0,0.2944,0.388,0.1284,1.023,3.54,34.7,448,248,0.2268,0.3321,0.1727,0
B1703547,24,False,male,indUnk,3,4.588019266534681,0.029474027031428107,0.0,0.017543859649122806,0.0006574621959237344,0.0,1,0.5059,0.3879,0.0219,1.583,5.92,16.9,442,4257,0.3423,0.2766,0.0906,0
B1710618,45,False,male,Marketing,3,4.588552188552189,0.03956228956228956,0.0,0.0,0.0,0.0,0,0.382,0.2764,0.0201,0.608,5.73,2.0,521,1791,0.2531,0.437,0.1056,0
B1722161,23,False,female,Fashion,3,4.248562013622254,0.044132574253056174,0.0,0.0,0.0016904083570750239,0.0,0,0.3109,0.4295,0.0435,1.138,6.45,22.3,199,3242,0.2131,0.1145,0.0605,0
B172224,38,False,male,Internet,3,4.12832234053825,0.047569002966730244,0.0,0.0,0.0,0.0,0,0.3741,0.2342,0.1993,1.907,5.33,21.7,546,4219,0.0666,0.2077,0.0516,0
B1734814,23,False,male,Education,3,4.147295667295667,0.03617419617419618,0.0019047619047619048,0.0019047619047619048,0.006668871252204586,0.0,1,0.3052,0.2295,0.1765,1.04,5.66,15.4,173,235,0.123,0.0427,0.1265,0
B1751597,34,False,male,indUnk,3,4.212923682722011,0.07521320106165426,0.0,0.0,0.002927277294926489,0.0,0,0.0561,0.218,0.1444,1.166,2.29,18.3,369,4459,0.4288,0.2686,0.1079,0
B1753983,25,False,male,indUnk,3,4.148840929380419,0.059475460053840586,0.0,0.0,0.0005649717514124294,0.0,0,0.3273,0.4209,0.1082,1.285,6.34,10.6,308,478,0.5361,0.3108,0.01,0
B1774842,15,True,female,indUnk,3,3.6979241145907813,0.08248724915391582,0.0,0.0,0.03221762705633673,0.0022522522522522522,0,0.3226,0.2986,0.0946,1.424,7.74,29.0,541,635,0.5518,0.184,0.2489,1
B1781897,27,False,male,Technology,3,4.0054581026701355,0.04890430348977671,0.0,0.0,0.0015956624483756266,0.0,0,0.4105,0.3984,0.042,1.07,4.54,18.5,465,1622,0.2467,0.3307,0.2462,0
B1787248,16,True,male,Student,3,3.8176655719759167,0.07193030468892538,0.009783798576902024,0.0,0.0,0.0,1,0.0713,0.35,0.1541,1.646,7.57,36.6,280,379,0.4669,0.3834,0.3273,1
B1791808,26,False,female,indUnk,3,3.9777929251911153,0.0986096608268554,0.0,0.0,0.0007407407407407407,0.0,0,0.3234,0.2843,0.0899,1.269,2.91,8.4,175,4032,0.4041,0.3199,0.0771,0
B1796141,15,True,female,Arts,3,4.105604921394395,0.10025062656641603,0.0,0.0,0.006296296296296296,0.0,0,0.4842,0.321,0.1624,1.424,10.23,3.3,401,4266,0.2337,0.1779,0.053,1
B1796438,15,True,male,Education,3,3.3250742743035264,0.034482758620689655,0.0,0.0,0.0015651135005973716,0.0,0,0.2232,0.4622,0.2746,1.219,11.89,26.3,378,144,0.3596,0.01,0.2821,1
B1796990,17,True,male,Sports-Recreation,3,3.909130484364386,0.0773914530931592,0.0,0.0,0.00037037037037037035,0.002109704641350211,0,0.231,0.3012,0.0728,1.363,7.22,5.4,569,376,0.5223,0.1206,0.1824,1
B1798668,23,False,female,Science,3,4.014497711050802,0.07746438255096068,0.0046950652907517,0.0,0.0007584184883369982,0.0,1,0.435,0.2682,0.0784,1.181,5.82,13.5,594,3160,0.4571,0.435,0.31,0
B1798777,17,True,male,indUnk,3,3.9916046878521523,0.0588798737885959,0.0,0.0,0.0,0.0,0,0.2025,0.2528,0.1829,1.081,7.01,16.1,438,1218,0.5575,0.1536,0.3495,1
B1799065,17,True,female,indUnk,3,4.263167843277178,0.0790537842682502,0.007945306725794531,0.0,0.0004803073967339097,0.0,1,0.01,0.6476,0.0917,0.985,6.71,23.1,103,290,0.4712,0.2506,0.1833,1
B1804510,24,False,female,indUnk,3,4.87973643250351,0.032953201876501775,0.0,0.0,0.0011111111111111111,0.0497421898695784,0,0.0351,0.3405,0.1876,1.758,4.31,23.2,200,667,0.139,0.233,0.1381,0
B1813248,16,True,male,Student,3,4.044733044733045,0.07662899870692079,0.0,0.0,0.002498813554387953,0.006802721088435374,0,0.01,0.2822,0.1914,1.282,7.95,31.9,248,255,0.4857,0.01,0.2253,1
B1820166,15,True,female,Student,3,4.017862534111461,0.08103212266349319,0.010253223551343794,0.0,0.0044444444444444444,0.0,1,0.3736,0.01,0.0415,1.616,3.51,2.0,503,2637,0.3219,0.4126,0.1749,1
B182037,23,False,female,Internet,3,4.500620414449645,0.05308189278854549,0.0,0.0,0.0007168458781362007,0.0,0,0.4362,0.1139,0.1266,1.392,7.01,13.6,29,3273,0.4499,0.5887,0.0825,0
B1823506,17,True,male,Student,3,4.16781490781877,0.06655506191917242,0.01075268817204301,0.0,0.0,0.0,1,0.01,0.3701,0.2081,1.177,11.44,24.1,715,1384,0.5618,0.2144,0.3135,1
B1826925,26,False,male,Arts,3,3.7483301220295444,0.09359855217497375,0.003703703703703704,0.0,0.007617706459108306,0.005780346820809248,1,0.2166,0.4033,0.2715,0.969,5.44,27.1,425,1416,0.3216,0.01,0.1965,0
B1828980,24,False,male,Internet,3,4.886834786877347,0.04398237282334317,0.0,0.0,0.00037037037037037035,0.0035087719298245615,0,0.2909,0.1216,0.0666,1.04,3.62,17.7,126,4443,0.4368,0.4059,0.226,0
B1835053,23,False,male,Transportation,3,4.0163256248521995,0.03467681810527282,0.0111731843575419,0.0,0.0044444444444444444,0.0019157088122605363,1,0.2138,0.2162,0.1486,1.108,10.4,31.5,505,840,0.6195,0.1366,0.3037,0
B1837230,24,False,male,Technology,3,4.305091736976028,0.06506450604883711,0.0,0.0,0.001075268817204301,0.0,0,0.3874,0.4344,0.161,0.751,3.9,20.8,553,2222,0.5272,0.4143,0.1151,0
B1842721,24,False,male,indUnk,3,3.888820223157836,0.04788340489390971,0.0018115942028985507,0.0,0.0,0.0,1,0.2649,0.4545,0.1057,0.318,5.61,11.4,511,2864,0.3079,0.2472,0.2211,0
B1857502,35,False,female,Communications-Media,3,3.8313316100932124,0.10455374701832933,0.0,0.0018726591760299626,0.0,0.0,1,0.1293,0.3662,0.1693,1.037,0.68,22.6,28,958,0.3632,0.1735,0.0456,0
B1857661,17,True,male,Student,3,4.0070707070707074,0.04545454545454545,0.005050505050505051,0.0,0.0157909604519774,0.0,1,0.0994,0.6007,0.1342,1.106,4.72,7.5,119,392,0.4633,0.01,0.2157,1
B1859920,26,False,male,indUnk,3,3.647582412985981,0.05566031206372948,0.0,0.0,0.0,0.0,0,0.4288,0.4444,0.1088,0.86,5.83,2.0,45,3271,0.2807,0.466,0.1108,0
B1860767,15,True,male,Internet,3,4.0401837524177955,0.03463894261766602,0.0,0.0,0.0,0.0,0,0.2181,0.6335,0.0251,1.71,4.36,25.0,675,1084,0.3667,0.0515,0.3132,1
B1861336,26,False,female,indUnk,3,4.294313159395495,0.021884801824921585,0.0,0.0,0.007589848522424613,0.0,0,0.2451,0.3483,0.155,1.831,3.85,13.3,469,4280,0.4347,0.2158,0.1137,0
B1861417,36,False,male,Internet,3,3.9249886000911993,0.08002735978112176,0.0,0.0,0.0016420361247947454,0.0,0,0.4419,0.2864,0.01,0.475,2.08,6.5,232,707,0.1536,0.1957,0.0803,0
B1863629,17,True,male,indUnk,3,4.097225509533202,0.07243401897248052,0.0,0.0,0.0,0.0,0,0.2066,0.3328,0.196,1.554,4.62,24.4,449,873,0.5539,0.2086,0.2464,1
B1866977,26,False,male,Technology,3,4.570599947773861,0.035348935892414154,0.0,0.0,0.0,0.0,0,0.3716,0.3759,0.1138,1.304,7.36,17.0,51,4366,0.2218,0.3719,0.0814,0
B1872244,25,False,female,Education,3,3.9359617642126445,0.10201608330737964,0.0,0.0,0.0025925925925925925,0.0,0,0.3104,0.4232,0.1307,1.125,6.62,20.9,494,2802,0.4487,0.4626,0.1823,0
B1874629,15,True,male,indUnk,3,4.20651767551817,0.03820166034416406,0.0,0.0,0.0011111111111111111,0.0035460992907801418,0,0.3574,0.3165,0.1755,0.874,4.62,28.5,237,2480,0.0804,0.2542,0.3104,1
B1886523,26,False,male,Communications-Media,3,4.346806853582554,0.006230529595015576,0.0,0.0,0.0005737234652897304,0.0,0,0.297,0.1943,0.2042,0.887,6.9,21.3,516,3468,0.3404,0.259,0.2441,0
B1894533,24,False,male,BusinessServices,3,4.127614111656665,0.029739173356194634,0.0,0.0,0.005598091088287166,0.008547008547008546,0,0.3305,0.3405,0.0746,1.286,4.51,13.1,83,700,0.6029,0.0718,0.195,0
B1897606,15,True,male,Student,3,4.050617283950618,0.030864197530864196,0.0,0.0,0.0024691358024691358,0.0,0,0.2642,0.3367,0.01,1.644,10.24,38.9,734,1264,0.5274,0.2595,0.4819,1
B1906838,24,False,female,Student,3,4.29571984200187,0.05659841102674715,0.001949317738791423,0.0,0.005185185185185185,0.0,1,0.1735,0.4065,0.2394,1.242,7.55,18.5,337,2857,0.3734,0.1821,0.0633,0
B1921298,26,False,male,indUnk,3,3.961913696060037,0.0040650406504065045,0.0,0.0,0.008870822041553749,0.0,0,0.3484,0.3659,0.094,1.348,4.77,28.3,555,3606,0.4074,0.18,0.3443,0
B1922130,27,False,male,Technology,3,4.124979643106911,0.046962764976933774,0.0,0.0,0.00037037037037037035,0.0,0,0.4488,0.3237,0.01,1.361,3.51,28.3,421,1820,0.3487,0.4215,0.0692,0
B1929559,16,True,female,indUnk,3,4.310699699862261,0.04862953138815208,0.0,0.0,0.005913168956647219,0.0,0,0.01,0.4915,0.1519,1.213,2.34,17.2,212,708,0.6689,0.0706,0.4789,1
B1934543,17,True,female,Student,3,3.752299361411074,0.11524701981327734,0.0,0.0,0.002777777777777778,0.0,0,0.1704,0.4497,0.2719,1.863,4.84,23.6,409,722,0.3622,0.135,0.2806,1
B1957684,23,False,male,Military,3,4.030765141032277,0.10732871382647978,0.012738853503184712,0.0,0.0010515247108307045,0.0,1,0.4314,0.3313,0.1195,1.024,2.66,9.3,37,2139,0.2981,0.4768,0.1038,0
B1961121,13,True,female,indUnk,3,4.517065591668767,0.017300747459477617,0.0,0.0,0.0020174966411525552,0.0,0,0.1682,0.5605,0.0427,1.343,5.39,26.7,361,785,0.4912,0.1805,0.159,1
B1961258,26,False,female,Technology,3,3.7806775664753456,0.1105116715870661,0.0,0.0,0.00925925925925926,0.0,0,0.3689,0.3187,0.1063,1.044,3.29,22.5,44,1543,0.255,0.3382,0.1284,0
B1964818,17,True,male,Student,3,3.9444131328793905,0.11490505404615832,0.002044989775051125,0.002044989775051125,0.0,0.0,1,0.3181,0.3844,0.0635,1.349,3.22,5.1,470,888,0.0741,0.2512,0.2658,1
B1967651,14,True,female,indUnk,3,4.045407592937222,0.07030175543335462,0.006028423374890975,0.0,0.0082671272308578,0.0,1,0.1822,0.5691,0.2296,1.523,7.15,27.9,610,1287,0.6572,0.0399,0.3802,1
B1979283,27,False,male,Internet,3,4.237777777777778,0.08126984126984127,0.0,0.0,0.004925113075555075,0.009523809523809523,0,0.01,0.3748,0.0695,1.035,6.01,16.4,371,1634,0.3002,0.2881,0.1603,0
B1982416,42,False,male,indUnk,3,5.644486645750014,0.0,0.007575757575757576,0.0,0.00037037037037037035,0.0,1,0.4427,0.1783,0.1087,0.874,3.86,9.8,285,1771,0.5778,0.1283,0.0447,0
B1986106,24,False,female,indUnk,3,4.020677407963217,0.07996173151577053,0.0,0.0,0.0007407407407407407,0.0039447731755424065,0,0.3381,0.238,0.0794,1.787,7.38,10.2,284,2705,0.2036,0.0668,0.2418,0
B1992375,16,True,male,Communications-Media,3,4.023723855213727,0.061141994111077264,0.005888922733272413,0.0,0.0,0.0,1,0.4649,0.3153,0.0339,0.564,4.83,25.6,171,1989,0.4094,0.3198,0.2175,1
B2001656,27,False,male,Science,3,4.118781825303564,0.06054315184749968,0.0,0.0,0.004019167415393831,0.0,0,0.4401,0.2233,0.1405,0.504,8.11,23.6,339,2114,0.4555,0.3492,0.128,0
B2004217,17,True,female,Education,3,4.289442736811158,0.05547459494827916,0.0,0.0,0.005004093820738814,0.001949317738791423,0,0.2821,0.3281,0.0258,1.501,3.28,21.0,534,1092,0.3739,0.2913,0.151,1
B202334,17,True,male,indUnk,3,4.175391422907576,0.029324686310446917,0.0,0.0020325203252032522,0.00037037037037037035,0.0,1,0.2079,0.3607,0.0841,1.735,8.42,29.6,559,742,0.6117,0.0821,0.2488,1
B2028249,26,False,male,indUnk,3,4.259627895949805,0.07498456228566387,0.0021929824561403508,0.0,0.005971111185490139,0.0,1,0.3316,0.4314,0.01,1.133,1.85,11.9,93,1279,0.2611,0.2159,0.1506,0
B2032275,13,True,female,Sports-Recreation,3,4.002700693875006,0.08231361999434159,0.0,0.0,0.002809502729821455,0.004324850507578918,0,0.3641,0.1985,0.2163,1.587,4.33,24.1,187,217,0.8147,0.3132,0.0803,1
B2032444,25,False,female,RealEstate,3,4.052842997296723,0.08059932049240436,0.0,0.0,0.0017683465959328027,0.0,0,0.2498,0.3277,0.0711,1.216,5.06,26.6,302,1743,0.2965,0.4115,0.2022,0
B2046767,16,True,female,indUnk,3,3.879175218780954,0.0874638768904002,0.0,0.0,0.004054164109896998,0.012345679012345678,0,0.123,0.5008,0.2211,1.296,10.23,37.7,706,61,0.3885,0.2818,0.2727,1
B2048841,26,False,female,indUnk,3,3.8204761904761906,0.13018288474810216,0.0,0.0,0.0029301197514021524,0.0,0,0.3888,0.1709,0.2673,0.724,2.09,21.1,550,2560,0.329,0.3487,0.01,0
B2053506,36,False,female,Education,3,4.04273799252229,0.08783074489502445,0.0,0.0,0.0005192107995846313,0.0,0,0.01,0.2818,0.1159,1.059,7.75,27.1,135,463,0.6404,0.2427,0.2798,0
B2055306,15,True,male,Student,3,3.8759270049552463,0.06639513790904435,0.0,0.0,0.0011111111111111111,0.0,0,0.1791,0.2995,0.1558,1.317,5.21,17.4,732,153,0.6766,0.1471,0.1765,1
B206770,24,False,male,Engineering,2,4.166666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.1861,0.2693,0.1712,1.393,4.64,7.4,136,2963,0.2521,0.5066,0.1499,0
B207307,36,False,male,indUnk,3,4.1876218323586745,0.02774296853244222,0.0,0.0,0.0,0.0,0,0.5708,0.1338,0.1645,0.833,5.05,6.8,372,3571,0.2253,0.3878,0.2221,0
B2083586,17,True,male,Student,3,4.314168755221387,0.02917293233082707,0.0,0.0,0.0008100445524503847,0.002506265664160401,0,0.2771,0.4906,0.2149,1.086,0.5,6.3,93,131,0.4558,0.0724,0.4771,1
B208684,23,False,female,Publishing,3,4.072717676493426,0.059619278649256265,0.0,0.0,0.0,0.0024875621890547263,0,0.3265,0.4973,0.143,1.268,6.94,7.6,359,1508,0.2788,0.01,0.01,0
B2086988,17,True,female,Student,3,4.03899982932241,0.08279104408136666,0.002150537634408602,0.0,0.005698770256292379,0.024984095951837888,1,0.3738,0.3088,0.1559,1.457,5.03,24.3,330,332,0.7456,0.0787,0.5238,1
B2094786,43,False,female,indUnk,3,4.601473922902494,0.006802721088435374,0.0,0.0,0.0,0.0,0,0.2803,0.2602,0.1188,0.815,4.35,12.1,478,1164,0.3074,0.4654,0.1324,0
B2099832,27,False,male,Communications-Media,3,4.5508474999189055,0.031837701207933784,0.0,0.0,0.001986846659743856,0.002109704641350211,0,0.5207,0.2983,0.1644,1.242,7.85,16.5,208,1720,0.252,0.188,0.0411,0
B2100992,17,True,male,Student,3,4.238069773363891,0.019446566505390034,0.00830999066293184,0.0,0.0014814814814814814,0.0,1,0.2346,0.6391,0.0243,1.257,5.69,4.3,106,857,0.4767,0.2066,0.5632,1
B2109397,15,True,male,Student,3,3.704779405398854,0.10984927189929528,0.0018115942028985507,0.0,0.002962962962962963,0.0,1,0.1239,0.3737,0.2144,1.483,1.89,11.7,138,659,0.5843,0.0714,0.2596,1
B2117806,24,False,male,Student,3,4.175301111562629,0.07106758112803842,0.0,0.0,0.00037037037037037035,0.0,0,0.3699,0.3394,0.1465,0.681,5.31,25.7,38,4223,0.3395,0.2685,0.0749,0
B2125801,26,False,female,Arts,3,4.312410858063032,0.061605705083965956,0.0,0.0,0.0,0.0,0,0.2779,0.304,0.0497,1.196,5.65,24.1,479,2076,0.4594,0.1679,0.0687,0
B2129306,23,False,female,Student,3,4.263570426038446,0.081706596667022,0.008333333333333333,0.0,0.001851851851851852,0.003979675230074974,1,0.3005,0.3092,0.0625,1.404,5.0,36.8,348,312,0.2794,0.2805,0.1731,0
B2140738,14,True,male,Student,3,3.921929824561404,0.0780701754385965,0.0017543859649122807,0.0,0.0,0.0,1,0.1564,0.2406,0.2137,1.794,4.74,23.9,165,843,0.3186,0.2343,0.224,1
B2140894,26,False,female,indUnk,3,4.473882778043467,0.012341250863489027,0.0,0.0,0.001851851851851852,0.0,0,0.3834,0.2253,0.0269,1.096,6.54,26.9,62,3126,0.4512,0.1859,0.3144,0
B2151828,17,True,male,indUnk,3,4.066812705366922,0.050383351588170866,0.0,0.004016064257028113,0.004596322553284844,0.0,1,0.2066,0.3075,0.1495,1.623,9.33,23.3,68,717,0.6413,0.1519,0.1248,1
B215223,41,False,male,indUnk,3,4.2544699723748955,0.06452429953264023,0.0,0.011976047904191616,0.006518518518518518,0.0,1,0.4554,0.3413,0.1791,0.85,4.29,10.4,304,3167,0.3667,0.3023,0.2119,0
B2153065,38,False,female,indUnk,3,4.397180655190199,0.05972347084050946,0.002044989775051125,0.0,0.0,0.0,1,0.4322,0.2416,0.195,1.251,3.26,17.4,159,337,0.2463,0.145,0.2639,0
B2161822,15,True,male,Student,3,4.322641960615399,0.05564772805304039,0.012077591024959445,0.0,0.001810831698472148,0.0,1,0.4234,0.388,0.1696,1.211,7.69,32.4,65,1067,0.8043,0.1615,0.3125,1
B2162818,14,True,male,Student,3,4.280443974630021,0.03217054263565892,0.0,0.003875968992248062,0.0033862433862433864,0.0,1,0.116,0.7056,0.1177,0.84,5.12,23.5,380,1336,0.6088,0.2009,0.2026,1
B2173787,17,True,female,Student,3,4.22457558834153,0.06634436386874497,0.0,0.0,0.0028883043881085175,0.0,0,0.0764,0.5082,0.177,1.692,6.89,31.8,132,1360,0.6581,0.1559,0.3553,1
B2177534,15,True,female,Education,3,4.1219177064765296,0.06695385224796989,0.003787878787878788,0.0,0.005715152504215886,0.0,1,0.1893,0.4982,0.0686,1.007,5.06,20.4,678,483,0.2925,0.066,0.2904,1
B2182958,15,True,male,Student,3,4.0513588122283775,0.06077070859679556,0.0020703933747412005,0.0,0.0,0.0,1,0.1722,0.5838,0.1059,1.149,9.59,20.9,147,462,0.5886,0.1091,0.3376,1
B2204098,24,False,male,Communications-Media,3,4.664512018442731,0.04728858010003913,0.002109704641350211,0.0,0.001851851851851852,0.0,1,0.336,0.311,0.01,1.355,5.53,6.5,444,2630,0.6328,0.4002,0.2784,0
B2218258,24,False,female,Student,3,3.967616178534596,0.08808089267297865,0.0,0.0,0.0014814814814814814,0.011458890672373817,0,0.1426,0.3541,0.1766,1.565,3.31,19.5,398,845,0.348,0.2183,0.2218,0
B2219341,16,True,male,Student,3,3.71467824006789,0.09618451957354823,0.0,0.0,0.010769230769230769,0.00939503586618422,0,0.2092,0.4685,0.049,1.128,5.12,20.9,483,3202,0.2019,0.118,0.2285,1
B2222697,13,True,male,Technology,3,3.9754999790414,0.07525398717954689,0.0,0.0,0.0020729684908789387,0.0,0,0.3411,0.3559,0.2026,1.123,10.75,15.2,293,741,0.5372,0.0417,0.3197,1
B2224636,17,True,female,indUnk,3,4.165404040404041,0.07954545454545454,0.0,0.0,0.02086498262968851,0.0,0,0.2509,0.2349,0.0407,1.374,3.95,15.6,536,205,0.0516,0.1442,0.2365,1
B2227332,16,True,female,indUnk,3,4.759559458141019,0.008230452674897118,0.0,0.0,0.015753187381094356,0.0,0,0.268,0.3333,0.294,1.091,9.22,10.4,135,450,0.455,0.0474,0.2539,1
B2246117,17,True,male,Student,3,3.9107895846510647,0.08741830065359478,0.0,0.0032679738562091504,0.0,0.0,1,0.4351,0.368,0.1269,0.918,4.9,21.4,327,2079,0.4515,0.3971,0.428,1
B2250076,24,False,male,indUnk,3,3.9374226893857203,0.047710379880912535,0.0,0.0,0.0,0.0,0,0.3177,0.1801,0.1459,0.998,4.88,25.7,163,4385,0.2974,0.1996,0.2522,0
B2259044,16,True,female,Student,3,4.097447709839194,0.06921556407397665,0.003766478342749529,0.0,0.010146871008939974,0.0,1,0.242,0.5315,0.1771,1.555,6.95,17.3,353,729,0.523,0.1369,0.0537,1
B2266583,14,True,female,indUnk,1,3.628415300546448,0.060109289617486336,0.0,0.0,0.0044444444444444444,0.0,0,0.4057,0.2029,0.01,0.946,6.13,30.5,187,3881,0.1144,0.2521,0.1731,1
B228004,25,False,male,indUnk,3,4.139177333681644,0.02213496313711831,0.0,0.0,0.002075570057729809,0.0,0,0.3001,0.3994,0.0258,0.946,0.5,12.0,111,2555,0.1773,0.2999,0.145,0
B2284476,17,True,male,indUnk,3,4.092782268619353,0.05841843556234499,0.0,0.0020703933747412005,0.002791765751602771,0.0,1,0.1618,0.3283,0.0818,1.141,4.85,15.0,564,3708,0.1132,0.2099,0.1493,1
B2297959,15,True,female,Student,3,4.0095238095238095,0.042857142857142864,0.0,0.0,0.014743589743589745,0.0,0,0.1318,0.4042,0.1374,2.007,5.19,23.3,333,413,0.5163,0.0949,0.0941,1
B2299048,23,False,female,indUnk,3,4.256255478699638,0.05869452385439766,0.001937984496124031,0.0,0.0018530905487427229,0.0,1,0.2564,0.3036,0.1146,0.779,4.08,2.1,271,4096,0.3759,0.379,0.0858,0
B230836,25,False,male,Engineering,3,4.088091714262544,0.11218869593089041,0.001893939393939394,0.0,0.0,0.0,1,0.5247,0.3264,0.1307,0.391,0.56,18.0,353,3684,0.1652,0.2879,0.1604,0
B2313610,17,True,female,Student,3,4.087971562894164,0.11544547643618851,0.00784313725490196,0.0,0.0007407407407407407,0.0,1,0.3823,0.4034,0.0447,1.894,5.35,20.0,291,1294,0.5828,0.3751,0.01,1
